,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
290,-21.0,0.8586812891101124,False,True,False,1,107.47388458251953,0.7890625
291,-21.0,0.8585954209812015,False,True,False,1,89.52429962158203,0.8515625
292,-140.0,0.8560233661247938,False,False,True,30,99.74646759033203,0.796875
293,-22.0,0.8558521700118025,False,True,False,2,111.17599487304688,0.8203125
294,-150.0,0.8532883329862914,False,False,True,30,139.4769287109375,0.8046875
295,-97.0,0.8518389027123145,False,True,False,17,228.873779296875,0.8125
296,-34.0,0.8514982182581565,False,True,False,4,236.42999267578125,0.8125
297,-33.0,0.8512427943367741,False,True,False,3,160.07691955566406,0.7890625
298,-43.0,0.8509874470349057,False,True,False,3,225.31863403320312,0.828125
299,-21.0,0.8509023482902022,False,True,False,1,145.67132568359375,0.7734375
300,-32.0,0.8507321763295675,False,True,False,2,89.2222900390625,0.7578125
301,-42.0,0.8505620384016234,False,True,False,2,140.2403564453125,0.71875
302,-54.0,0.8502218646165829,False,True,False,4,113.70708465576172,0.8203125
303,-21.0,0.8501368424301212,False,True,False,1,120.35660552978516,0.765625
304,-43.0,0.8498818268806474,False,True,False,3,142.30096435546875,0.7421875
305,-43.0,0.8496268878281881,False,True,False,3,151.1643524169922,0.78125
306,-31.0,0.8495419251394053,False,True,False,1,213.40972900390625,0.765625
307,-23.0,0.8492870880472716,False,True,False,3,123.53734588623047,0.7890625
308,-21.0,0.8492021593384669,False,True,False,1,199.14105224609375,0.796875
309,-34.0,0.8488625294234643,False,True,False,4,171.94674682617188,0.8046875
310,-22.0,0.8486927654062049,False,True,False,2,183.798828125,0.7578125
311,-112.0,0.8476748940382725,False,True,False,12,136.4405517578125,0.75
312,-32.0,0.8475053675362137,False,True,False,2,118.9418716430664,0.796875
313,-190.0,0.8449665346434037,False,False,True,30,120.039794921875,0.8671875
314,-21.0,0.8448820379899393,False,True,False,1,125.01593017578125,0.7890625
315,-21.0,0.8447975497861403,False,True,False,1,143.88665771484375,0.703125
316,-31.0,0.8447130700311617,False,True,False,1,100.93537902832031,0.75
317,-22.0,0.8445441358642862,False,True,False,2,109.79644775390625,0.7890625
318,-160.0,0.8420141737971488,False,False,True,30,134.8529052734375,0.8046875
319,-21.0,0.8419299723797691,False,True,False,1,128.53880310058594,0.8125
320,-85.0,0.8406679610647074,False,True,False,15,80.89694213867188,0.7890625
321,-31.0,0.8405838942686009,False,True,False,1,113.720458984375,0.78125
